Site Pt,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
sftc071012_24,SFTC,1242560.925,2376568.839,10‐07‐2012 11:07:45,0,0.003062,0.718859,780.8,36.9,0,0.013,3.052000046
sftc071012_25,SFTC,1242557.519,2376778.455,10‐07‐2012 11:12:11,0,0.002119,1.588997,780.6,36.9,0,0.009,6.748000145
sftc071012_26,SFTC,1242481.06,2376822.036,10‐07‐2012 11:15:21,53.8257,0.001645,5.723168,779.3,37.0,229.0370026,0.007,24.35300064
sftc071012_27,SFTC,1242354.346,2376753.534,10‐07‐2012 11:20:47,0,0.003298,0.561753,781.3,37.1,‐0.011,0.014,2.38499999
sftc071012_28,SFTC,1242151.758,2376773.318,10‐07‐2012 11:25:07,0,0.001882,0.901714,780.4,37.2,0,0.008,3.834000111
sftc071012_29,SFTC,1242162.634,2377350.599,10‐07‐2012 11:45:28,0,0.00094,0.813731,779.2,37.0,0,0.004,3.463000059
sftc071012_30,SFTC,1242338.322,2377347.904,10‐07‐2012 11:50:13,0,0.003046,0.659213,777.1,37.0,0,0.013,2.812999964
sftc071012_31,SFTC,1242562.51,2377360.126,10‐07‐2012 11:55:42,0,0.004699,5.902039,779.4,37.1,0,0.02,25.11899948
sftc071012_32,SFTC,1242762.685,2377369.963,10‐07‐2012 12:00:11,0,0.001875,1.800815,778.1,37.3,0,0.008,7.68200016
sftc071012_33,SFTC,1242952.354,2377354.393,10‐07‐2012 12:05:34,0,0.001169,0.543333,777.1,37.6,0,0.005,2.322999954
sftc071012_34,SFTC,1243040.834,2377375.494,10‐07‐2012 12:09:10,2.000656,0.000933,1.639148,775.4,37.8,8.578000069,0.004,7.027999878
sftc071012_35,SFTC,1243115.59,2377351.482,10‐07‐2012 12:13:46,0,0.003961,0.772132,775.1,38.0,0,0.017000001,3.313999891
sftc071012_36,SFTC,1243144.971,2377543.689,10‐07‐2012 12:22:39,0,0.002561,1.84596,775.0,38.2,‐0.011,0.011,7.928999901
sftc071012_37,SFTC,1242949.389,2377553.97,10‐07‐2012 12:30:10,0,0.003237,1.40457,769.9,38.3,0,0.014,6.074999809
sftc071012_38,SFTC,1242766.95,2377576.154,10‐07‐2012 12:35:57,0,0.000926,0.541354,771.2,38.5,0,0.004,2.338999987
sftc071012_39,SFTC,1242549.477,2377642.554,10‐07‐2012 12:41:13,239.4802,0.004654,4.713124,775.8,38.7,1029.234985,0.02,20.25600052
sftc071012_40,SFTC,1242517.132,2377643.807,10‐07‐2012 12:44:48,114.7696,0.005113,7.071733,775.1,38.8,493.8590088,0.022,30.43000031
sftc071012_41,SFTC,1242522.584,2377569.939,10‐07‐2012 12:49:23,0.472531,0.002562,4.77235,777.0,38.9,2.029000044,0.011,20.49200058
sftc071012_42,SFTC,1242342.101,2377546.694,10‐07‐2012 12:56:47,0,0.00789,1.151279,775.0,39.2,‐0.066,0.034000002,4.960999966
sftc071012_43,SFTC,1242145.039,2377560.663,10‐07‐2012 13:02:38,0,0.002553,0.31635,776.1,39.6,0,0.011,1.363000035
sftc071012_44,SFTC,1242146.728,2377747.772,10‐07‐2012 13:06:44,0,0.001395,0.216064,778.2,39.8,0,0.006,0.92900002
sftc071012_45,SFTC,1242139.492,2377964.23,10‐07‐2012 13:11:00,0,0.006495,0.604696,776.6,40.0,‐0.039000001,0.028000001,2.607000113
sftc071012_46,SFTC,1242356.988,2377979.123,10‐07‐2012 13:18:45,0,0.002768,0.757931,773.0,40.3,0,0.012,3.286000013
sftc071012_47,SFTC,1242388.913,2377807.281,10‐07‐2012 13:24:33,0,0.006226,0.961523,773.0,40.4,0,0.027000001,4.170000076
sftc071012_48,SFTC,1242540.626,2377767.903,10‐07‐2012 13:32:28,0,0.001847,3.34013,774.6,40.6,0,0.008,14.46500015
sftc071012_49,SFTC,1242535.761,2377956.744,10‐07‐2012 13:37:14,0,0.006703,3.017497,776.1,40.9,0,0.028999999,13.05500031
sftc071012_50,SFTC,1242778.794,2377981.275,10‐07‐2012 13:44:26,0,0.002076,0.379236,775.3,41.2,0,0.009,1.644000053
sftc071012_51,SFTC,1242929.505,2377965.931,10‐07‐2012 13:48:33,0,0.005036,2.416265,770.3,41.6,‐0.013,0.022,10.55599976
sftc071012_52,SFTC,1243161.778,2377974.479,10‐07‐2012 13:53:57,0,0.004349,0.984225,771.0,41.9,0,0.018999999,4.300000191
sftc071012_53,SFTC,1243168.704,2377772.565,10‐07‐2012 13:58:41,0,0.005222,1.401373,765.3,42.1,0,0.023,6.171999931
sftc071012_54,SFTC,1242944.229,2377776.871,10‐07‐2012 14:05:28,0,0.003878,0.609233,768.8,42.1,0,0.017000001,2.671000004
sftc071012_55,SFTC,1242746.637,2377783.683,10‐07‐2012 14:10:35,0,0.007756,0.549969,769.1,42.2,‐0.01,0.034000002,2.411000013
sftcw062112_01,SFTC,1243476.328,2373938.14,21‐06‐2012 12:22:55,20.3174,0.003979,1.538463,778.9,38.1,86.80500031,0.017000001,6.572999954
sftcw062112_02,SFTC,1243527.75,2373986.83,21‐06‐2012 12:30:35,64.93536,0.0021,1.233897,778.9,39.0,278.2349854,0.009,5.287000179
sftcw062112_03,SFTC,1243591.268,2374029.707,21‐06‐2012 12:34:40,0,0.009793,0.252295,779.2,39.4,‐4.923999786,0.041999999,1.082000017
sftcw062112_04,SFTC,1243551.334,2374076.048,21‐06‐2012 12:38:12,0,0.01234,0.226545,779.3,39.9,‐0.003,0.052999999,0.97299999
sftcw062112_05,SFTC,1243529.555,2374052.93,21‐06‐2012 12:41:28,9.391458,0.01163,0,779.5,40.3,40.3769989,0.050000001,‐23.76300049
sftcw062112_06,SFTC,1243495.428,2374084.574,21‐06‐2012 12:45:16,0,0.003019,0.200189,779.3,40.7,‐0.120999999,0.013,0.861999989
sftcw062112_07,SFTC,1243453.205,2374047.066,21‐06‐2012 12:48:23,37.23286,0.003712,2.755721,779.5,41.1,160.4850006,0.016000001,11.87800026
sftcw062112_08,SFTC,1243459.605,2373997.89,21‐06‐2012 12:51:08,3.422086,0.004866,2.269188,779.2,41.4,14.77000046,0.021,9.793999672
sftcw062112_09,SFTC,1243426.171,2373952.917,21‐06‐2012 12:53:46,34.8724,0.006249,3.048775,779.1,41.7,150.6750031,0.027000001,13.17300034
sftcw062112_10,SFTC,1243422.608,2373987.004,21‐06‐2012 12:56:30,0,0.002081,0.476084,779.1,42.0,‐1.432000041,0.009,2.059000015
sftcw062112_11,SFTC,1243411.222,2374031.317,21‐06‐2012 12:59:08,0,0.001156,0.016639,779.2,42.2,‐1.552000046,0.005,0.071999997
sftcw062112_12,SFTC,1243377.791,2373962.609,21‐06‐2012 13:02:07,0,0.002079,0.937918,779.2,42.4,0,0.009,4.06099987
sftcw062112_13,SFTC,1243364.542,2373957.973,21‐06‐2012 13:05:54,0,0.004382,0.510888,778.9,42.7,‐1.054999948,0.018999999,2.214999914
sftcw062112_14,SFTC,1243358.007,2374018.187,21‐06‐2012 13:08:22,68.5602,0.010373,2.422589,778.9,42.9,297.4370117,0.045000002,10.51000023
sftcw062112_15,SFTC,1243337.409,2374018.902,21‐06‐2012 13:10:49,0,0.00576,0.266362,779.1,43.1,‐0.017000001,0.025,1.156000018
sftcw062112_16,SFTC,1243408.974,2374078.293,21‐06‐2012 13:13:14,36.10181,0.010367,2.584558,779.2,43.2,156.7100067,0.045000002,11.21899986
sftcw062112_17,SFTC,1243421.398,2374112.101,21‐06‐2012 13:15:39,0,0.001382,0.522454,779.3,43.4,0,0.006,2.269000053
sftcw062112_18,SFTC,1243440.708,2374131.763,21‐06‐2012 13:19:01,0,0.015192,0.670988,779.3,43.5,‐0.01,0.066,2.914999962
sftcw062112_19,SFTC,1243479.466,2374161.467,21‐06‐2012 13:22:19,0.305492,0.029445,1.035407,779.3,43.7,1.327999949,0.128000006,4.500999928
sftcw062112_20,SFTC,1243494.979,2374191.577,21‐06‐2012 13:25:20,0,0.002069,0.225756,779.3,43.9,0,0.009,0.981999993
sftcw062112_21,SFTC,1243447.832,2374223.53,21‐06‐2012 13:28:19,12.10531,0.001149,0.85226,779.2,44.1,52.69599915,0.005,3.710000038
sftcw062112_22,SFTC,1243382.915,2374134.717,21‐06‐2012 13:32:05,2817.162,0.021584,0.377033,779.1,44.2,12268.91113,0.093999997,1.64199996
sftcw062112_23,SFTC,1243373.674,2374152.219,21‐06‐2012 13:37:00,0,0.004129,0.565244,779.1,44.5,‐1.819000006,0.017999999,2.463999987
sftcw062112_24,SFTC,1243383.052,2374189.62,21‐06‐2012 13:40:41,0,0.006419,0.059377,779.1,44.7,‐7.407999992,0.028000001,0.259000003
sftcw062112_25,SFTC,1243369.976,2374230.114,21‐06‐2012 13:43:37,52.7841,0.008248,1.779288,779.1,44.9,230.3849945,0.035999998,7.765999794
sftcw062112_26,SFTC,1243349.193,2374250.935,21‐06‐2012 13:46:14,1.657108,0.002978,2.092973,779.1,45.0,7.235000134,0.013,9.137999535
sftcw062112_27,SFTC,1243405.53,2374243.487,21‐06‐2012 13:49:02,16.3495,0.002061,1.006546,779.1,45.1,71.40499878,0.009,4.395999908
sftcw062112_28,SFTC,1243326.622,2374130.253,21‐06‐2012 13:55:41,0.380498,0.002287,0.907342,778.8,45.4,1.664000034,0.01,3.967999935
sftcw062112_29,SFTC,1243291.473,2374152.177,21‐06‐2012 13:59:13,3.073663,0.007315,0.931746,778.8,45.5,13.4460001,0.032000002,4.076000214
sftcw062112_30,SFTC,1243300.057,2374120.319,21‐06‐2012 14:01:59,75.99988,0.001599,2.305713,778.7,45.6,332.6149902,0.007,10.0909996
sftcw062112_32,SFTC,1243390.317,2374137.773,22‐06‐2012 12:15:51,0,0.001181,0.301709,777.4,34.6,‐0.847000003,0.005,1.27699995
sftcw062112_33,SFTC,1243372.614,2374163.406,22‐06‐2012 12:19:33,1.571959,0.005655,0.617051,777.5,35.5,6.671999931,0.024,2.618999958
sftcw062112_34,SFTC,1243345.574,2374113.05,22‐06‐2012 12:28:08,142.5925,0.001639,7.532351,777.5,37.4,608.9429932,0.007,32.16699982
sftcw062112_35,SFTC,1243331.295,2374092.485,22‐06‐2012 12:31:40,0,0.001401,0.406112,777.4,38.2,‐0.689999998,0.006,1.738999963
sftcw062112_36,SFTC,1243296.626,2374071.266,22‐06‐2012 12:34:54,0,0.003731,0.27631,777.7,38.8,0,0.016000001,1.184999943
sftcw062112_37,SFTC,1243273.951,2374032.441,22‐06‐2012 12:41:41,0,0.002091,0.45608,777.4,39.8,‐0.011,0.009,1.963000059
sftcw062112_38,SFTC,1243236.022,2373970.713,22‐06‐2012 12:45:54,0,0.001854,0.398679,777.3,40.5,‐0.046,0.008,1.720000029
sftcw062112_39,SFTC,1243237.267,2373926.139,22‐06‐2012 12:51:00,4.403234,0.000925,4.349561,777.3,41.1,19.03300095,0.004,18.8010006
sftcw062112_40,SFTC,1243298.004,2373921.065,22‐06‐2012 12:54:31,0,0.001386,1.943813,777.1,41.5,‐0.013,0.006,8.414999962
sftcw062112_41,SFTC,1243326.39,2373901.876,22‐06‐2012 12:57:48,0.504643,0.001845,1.310503,776.9,41.9,2.187999964,0.008,5.68200016
sftcw062112_42,SFTC,1243233.014,2373853.24,22‐06‐2012 13:01:22,0,0.002304,0.24609,776.9,42.2,‐0.129999995,0.01,1.067999959
sftcw062112_43,SFTC,1243288.465,2373818.028,22‐06‐2012 13:05:08,52.86451,0.008061,2.129864,777.0,42.4,229.5410004,0.035,9.248000145
sftcw062112_44,SFTC,1243262.015,2373806.91,22‐06‐2012 13:08:35,17.36604,0.00414,5.873631,777.0,42.8,75.5,0.017999999,25.5359993
sftcw062112_45,SFTC,1243259.218,2373799.035,22‐06‐2012 13:12:07,0,0.001837,0.027098,776.5,43.1,0,0.008,0.118000001
sftcw062112_46,SFTC,1243211.933,2373762.458,22‐06‐2012 13:15:32,0,0.002754,0.224683,776.5,43.3,0,0.012,0.978999972
sftcw062112_47,SFTC,1243277.537,2373748.382,22‐06‐2012 13:18:33,1.92395,0.002293,1.630657,776.6,43.6,8.390000343,0.01,7.111000061
sftcw062112_48,SFTC,1243284.546,2373708.019,22‐06‐2012 13:21:17,0,0.003896,0.293338,776.6,43.8,‐0.961000025,0.017000001,1.279999971
sftcw062112_49,SFTC,1243250.189,2373757.017,22‐06‐2012 13:25:05,21.4323,0.001602,0.904936,776.5,44.1,93.62200165,0.007,3.953000069
sftcw062112_50,SFTC,1243231.683,2373770.956,22‐06‐2012 13:28:27,9.760194,0.004118,5.027888,776.5,44.3,42.66199875,0.017999999,21.97699928
sftcw062112_51,SFTC,1243239.802,2373815.209,22‐06‐2012 13:31:11,13.17829,0.003657,4.462704,776.5,44.6,57.6570015,0.016000001,19.52499962
sftcw062112_52,SFTC,1243247.832,2373903.418,22‐06‐2012 13:34:21,0,0.003427,1.000836,776.6,44.8,‐0.015,0.015,4.381000042
sftcw062112_53,SFTC,1243279.765,2373927.102,22‐06‐2012 13:37:40,0,0.00137,0.319957,776.6,44.9,‐0.015,0.006,1.401000023
sftcw062112_54,SFTC,1243301.054,2373858.31,22‐06‐2012 13:40:51,0.753075,0.003879,1.433124,776.5,45.1,3.299999952,0.017000001,6.28000021
sftcw062112_55,SFTC,1243277.848,2373861.608,22‐06‐2012 13:43:18,0,0.002052,1.122208,776.2,45.2,‐0.071000002,0.009,4.921000004
sftcw062112_56,SFTC,1243191.859,2374032.083,22‐06‐2012 13:49:26,1.006346,0.000912,1.162747,776.5,45.4,4.414000034,0.004,5.099999905
sftcw062112_57,SFTC,1243169.495,2374020.281,22‐06‐2012 13:54:47,0,0.008887,0.283685,776.3,45.5,‐0.071999997,0.039000001,1.245000005
sftcw062112_58,SFTC,1242978.708,2374120.79,22‐06‐2012 14:00:52,0,0.003875,0.391357,776.3,45.4,0,0.017000001,1.717000008
sftcw062112_59,SFTC,1243169.3,2374010.727,22‐06‐2012 14:06:03,0,0.007977,0.497993,776.0,45.3,0,0.035,2.184999943
sftcw062112_60,SFTC,1243147.294,2373766.874,22‐06‐2012 14:14:49,0,0.004561,0.581253,776.4,45.3,0,0.02,2.549000025
sftcw062112_61,SFTC,1243199.077,2373750.193,22‐06‐2012 14:18:48,0,0.005014,0.566563,776.2,45.4,0,0.022,2.486000061
sftcw062112_62,SFTC,1242974.921,2373760.312,22‐06‐2012 14:29:10,0,0.006152,0.152663,775.8,45.3,0,0.027000001,0.670000017
sftcw062112_63,SFTC,1242761.025,2373762.407,22‐06‐2012 14:34:04,0,0.006156,0.186948,776.0,45.2,‐0.078000002,0.027000001,0.819999993
sftcw062112_64,SFTC,1242569.802,2373751.325,22‐06‐2012 14:38:14,0,0.006606,0.111157,775.3,45.2,0,0.028999999,0.488000005
sftcw062112_65,SFTC,1242568.389,2373954.752,22‐06‐2012 14:42:13,0,0.007286,0.15277,774.7,45.1,0,0.032000002,0.671000004
sftcw062112_66,SFTC,1242751.003,2373956.087,22‐06‐2012 14:47:00,0,0.006836,0.148104,775.3,45.1,‐0.056000002,0.029999999,0.649999976
sftcw062112_67,SFTC,1242957.014,2373962.322,22‐06‐2012 14:51:19,0,0.00205,0.035761,775.3,45.2,0,0.009,0.157000005
sftcw062112_68,SFTC,1242770.524,2374111.882,22‐06‐2012 14:56:24,0,0.003872,0.17881,775.8,45.4,0,0.017000001,0.785000026
sftcw062112_69,SFTC,1242551,2374173.73,22‐06‐2012 15:02:36,0,0.00432,0.159391,774.9,45.6,0,0.018999999,0.700999975
sftcw062112_70,SFTC,1242560.637,2374350.112,22‐06‐2012 15:07:59,0.101521,0.003407,0.062684,774.5,45.8,0.446999997,0.015,0.275999993
sftcw062112_71,SFTC,1242588.556,2374536.21,22‐06‐2012 15:13:39,0,0.003859,0.126879,774.5,46.0,‐1.001000047,0.017000001,0.559000015
sftcw062112_72,SFTC,1242820.091,2374567.082,22‐06‐2012 15:19:28,0,0.002268,0.12249,774.5,46.2,0,0.01,0.540000021
sftcw062112_73,SFTC,1242797.39,2374331.27,22‐06‐2012 15:23:39,0,0.002264,0.194044,773.1,46.2,0,0.01,0.856999993
sftcw062112_74,SFTC,1242999.344,2374347.342,22‐06‐2012 15:28:02,0,0.002719,0.186683,773.8,46.3,0,0.012,0.824000001
sftcw062112_75,SFTC,1242970.256,2374541.607,22‐06‐2012 15:32:40,0,0.004756,0,773.5,46.3,0,0.021,‐0.130999997
sftcw062112_76,SFTC,1243174.778,2374549.97,22‐06‐2012 15:38:45,50.24976,0.001131,3.640333,772.7,46.4,222.1829987,0.005,16.09600067
sftcw062112_77,SFTC,1243209.704,2374353.317,22‐06‐2012 15:43:45,0,0.002946,0.258781,774.2,46.4,‐0.014,0.013,1.14199996
sftcw062112_78,SFTC,1243255.556,2374358.857,22‐06‐2012 15:48:02,41.57959,0.002039,1.931911,774.4,46.5,183.5010071,0.009,8.526000023
sftcw062112_79,SFTC,1243382.137,2374358.652,22‐06‐2012 15:53:20,0,0.0034,0.496588,774.6,46.5,0,0.015,2.190999985
sftcw062112_80,SFTC,1243528.403,2374372.875,22‐06‐2012 15:57:15,0,0.001588,0.15794,775.3,46.4,‐0.022,0.007,0.69599998
sftcw062112_81,SFTC,1243238.517,2374082.508,22‐06‐2012 16:06:20,8.96287,0.000909,4.783528,775.3,46.1,39.45999908,0.004,21.05999947
sftcw062512_01,SFTC,1243348.246,2373569.696,25‐06‐2012 11:05:00,0,0,0.106605,779.4,37.3,0,0,0.453999996
sftcw062512_02,SFTC,1243166.324,2373542.711,25‐06‐2012 11:14:02,0,0.001865,0.272814,779.7,39.6,0,0.008,1.169999957
sftcw062512_03,SFTC,1242945.459,2373563.328,25‐06‐2012 11:40:42,,,,n.a.,42.1,0,0.006,0.92900002
sftcw062512_04,SFTC,1242751.331,2373542.793,25‐06‐2012 11:45:26,0,0.002773,0.19319,778.9,42.1,‐0.017000001,0.012,0.836000025
sftcw062512_05,SFTC,1242765.264,2373366.853,25‐06‐2012 12:03:31,0,0.003222,0.088618,777.8,42.9,0,0.014,0.38499999
sftcw062512_06,SFTC,1242976.524,2373361.222,25‐06‐2012 12:10:04,0,0.009423,0.457384,777.4,43.2,0,0.041000001,1.99000001
sftcw062512_07,SFTC,1242944.943,2373177.43,25‐06‐2012 12:14:29,0,0.004133,0.36556,777.4,43.5,0,0.017999999,1.592000008
sftcw062512_08,SFTC,1242763.725,2373135.589,25‐06‐2012 12:19:20,0,0.004353,0.522565,776.1,43.7,0,0.018999999,2.280999899
sftcw062512_09,SFTC,1242761.338,2372961.72,25‐06‐2012 12:26:46,0,0.004579,0.405705,776.6,44.1,0,0.02,1.771999955
sftcw062512_10,SFTC,1242732.931,2372763.529,25‐06‐2012 12:31:42,0,0.000457,0.081862,776.6,44.5,0,0.002,0.35800001
sftcw062512_100,SFTC,1244353.143,2371576.138,26‐06‐2012 13:33:46,0,0.002745,0.224366,772.6,42.8,‐2.312000036,0.012,0.981000006
sftcw062512_101,SFTC,1244167.547,2371529.276,26‐06‐2012 13:37:40,0,0.00389,2.387437,772.7,42.7,‐1.167000055,0.017000001,10.43400002
sftcw062512_102,SFTC,1244164.834,2371768.179,26‐06‐2012 13:43:22,0,0.004579,0.226214,773.2,42.7,‐0.028999999,0.02,0.987999976
sftcw062512_103,SFTC,1244147.648,2371947.876,26‐06‐2012 13:47:06,0,0.006394,0.182,771.4,42.8,‐1.56099999,0.028000001,0.796999991
sftcw062512_104,SFTC,1243951.797,2371926.695,26‐06‐2012 13:51:30,0,0.005247,0.211923,770.6,42.8,‐1.266000032,0.023,0.92900002
sftcw062512_105,SFTC,1243953.022,2371763.273,26‐06‐2012 13:55:05,0,0.002736,0.180784,770.6,43.0,‐1.396999955,0.012,0.792999983
sftcw062512_106,SFTC,1243772.443,2371771.705,26‐06‐2012 13:58:56,0,0.006849,0.251573,771.9,43.1,‐2.095000029,0.029999999,1.101999998
sftcw062512_107,SFTC,1243768.555,2371958.923,26‐06‐2012 14:02:13,0,0.002745,0.040262,773.5,43.1,‐2.974999905,0.012,0.175999999
sftcw062512_108,SFTC,1243557.285,2371945.883,26‐06‐2012 14:06:10,0,0.002973,0.645899,773.6,43.2,‐1.261000037,0.013,2.823999882
sftcw062512_109,SFTC,1243544.047,2371755.157,26‐06‐2012 14:10:19,0,0.007565,0.188214,775.4,43.2,‐1.444000006,0.033,0.82099998
sftcw062512_11,SFTC,1242732.737,2372580.04,25‐06‐2012 12:37:53,0,0.00137,0.129726,776.4,44.8,0,0.006,0.568000019
sftcw062512_110,SFTC,1243557.825,2371563.111,26‐06‐2012 14:14:08,0,0.006186,0.126464,774.9,43.2,‐2.782999992,0.027000001,0.551999986
sftcw062512_111,SFTC,1243814.834,2371474.472,26‐06‐2012 14:26:33,0,0.000687,0.108094,774.6,43.2,‐2.654999971,0.003,0.472000003
sftcw062512_112,SFTC,1243951.949,2371559.038,26‐06‐2012 14:29:41,0,0.005261,0.479427,773.9,43.3,‐0.016000001,0.023,2.095999956
sftcw062512_113,SFTC,1243950.705,2371508.124,26‐06‐2012 14:33:13,0,0.006859,0.420683,773.8,43.4,‐1.54400003,0.029999999,1.840000033
sftcw062512_114,SFTC,1243959.269,2371366.37,26‐06‐2012 14:37:02,0,0.002285,0.10968,773.6,43.5,‐2.071000099,0.01,0.479999989
sftcw062512_115,SFTC,1243746.181,2371363.334,26‐06‐2012 14:42:04,0,0.004336,0.188066,772.7,43.5,‐1.355999947,0.018999999,0.824000001
sftcw062512_116,SFTC,1243775.818,2371542.992,26‐06‐2012 14:45:29,0,0.003887,0.100592,774.0,43.5,‐2.578000069,0.017000001,0.439999998
sftcw062512_117,SFTC,1243572.312,2371369.843,26‐06‐2012 14:49:00,0,0.003429,0.363962,774.0,43.5,‐2.243000031,0.015,1.592000008
sftcw062512_118,SFTC,1243541.978,2372157.694,26‐06‐2012 14:55:23,0,0.004801,0.205543,774.3,43.6,‐2.220000029,0.021,0.898999989
sftcw062512_119,SFTC,1243521.702,2372361.834,26‐06‐2012 14:59:51,0,0.004578,0.24697,775.4,43.7,‐1.458999991,0.02,1.078999996
sftcw062512_12,SFTC,1242756.814,2372354.156,25‐06‐2012 12:43:03,0,0.001598,0.090375,776.8,45.2,0,0.007,0.395999998
sftcw062512_120,SFTC,1243528.263,2372545.956,26‐06‐2012 15:03:29,0,0.001371,0.163197,774.8,43.9,‐1.758999944,0.006,0.713999987
sftcw062512_121,SFTC,1243542.774,2372743.646,26‐06‐2012 15:07:29,0,0.005252,0.131766,774.6,44.1,‐3.052999973,0.023,0.577000022
sftcw062512_123,SFTC,1243361.593,2374601.627,27‐06‐2012 09:30:56,0,0.011147,1.382928,778.6,33.9,‐0.001,0.046999998,5.830999851
sftcw062512_124,SFTC,1243545.703,2374604.158,27‐06‐2012 09:34:31,0,0.008541,0.553958,779.6,34.2,‐0.007,0.035999998,2.335000038
sftcw062512_125,SFTC,1243542.914,2374759.993,27‐06‐2012 09:38:36,0,0.010193,0.303429,780.0,34.6,0,0.043000001,1.279999971
sftcw062512_126,SFTC,1243400.327,2374730.362,27‐06‐2012 09:45:00,0,0.004971,0.159299,780.1,35.1,0,0.021,0.672999978
sftcw062512_127,SFTC,1243204.655,2374750.542,27‐06‐2012 09:49:46,0,0.004961,0.992924,779.6,35.5,‐2.121999979,0.021,4.203000069
sftcw062512_128,SFTC,1243168.269,2374849.935,27‐06‐2012 09:54:50,0,0.003297,0.134923,777.8,35.8,‐3.065999985,0.014,0.573000014
sftcw062512_129,SFTC,1243010.07,2374745.556,27‐06‐2012 09:59:47,0,0.005639,0.198547,776.9,36.1,‐0.697000027,0.024,0.845000029
sftcw062512_13,SFTC,1242734.76,2372137.867,25‐06‐2012 12:47:36,0,0.001597,0.093056,776.8,45.4,‐0.02,0.007,0.407999992
sftcw062512_130,SFTC,1243057.923,2374767.3,27‐06‐2012 10:03:40,11.51469,0.003524,1.134341,777.6,36.4,49.00899887,0.015,4.828000069
sftcw062512_131,SFTC,1242791.332,2374757.586,27‐06‐2012 10:10:55,0,0.013393,0.484968,777.9,36.5,‐0.921000004,0.057,2.063999891
sftcw062512_132,SFTC,1242602.8,2374755.567,27‐06‐2012 10:15:05,0,0.017389,0.142398,777.7,36.4,‐1.710000038,0.074000001,0.606000006
sftcw062512_133,SFTC,1242573.523,2374986.621,27‐06‐2012 10:21:56,0,0.021668,0.362474,779.0,36.2,‐2.40199995,0.092,1.539000034
sftcw062512_134,SFTC,1242559.144,2375176.49,27‐06‐2012 10:31:27,2.435188,0.007075,0.633913,779.0,35.8,10.32600021,0.029999999,2.687999964
sftcw062512_135,SFTC,1242386.698,2374943.632,27‐06‐2012 10:36:40,0,0.01463,0.230776,779.2,35.7,‐1.569000006,0.061999999,0.977999985
sftcw062512_136,SFTC,1242404.319,2375143.347,27‐06‐2012 10:40:18,0,0.008959,0.12495,778.5,35.7,‐5.100999832,0.037999999,0.529999971
sftcw062512_137,SFTC,1242360.906,2375358.747,27‐06‐2012 10:43:35,0,0.003537,0.205827,778.8,35.8,‐5.399000168,0.015,0.873000026
sftcw062512_138,SFTC,1242545.101,2375349.005,27‐06‐2012 10:52:13,0,0.011063,0.11251,778.0,36.0,‐1.649999976,0.046999998,0.477999985
sftcw062512_139,SFTC,1242546.688,2375577.239,27‐06‐2012 10:56:18,0,0.004944,0.195189,778.5,36.1,‐1.623000026,0.021,0.828999996
sftcw062512_14,SFTC,1242827.113,2371970.753,25‐06‐2012 12:55:31,0,0.004565,0.188538,777.4,45.4,0,0.02,0.825999975
sftcw062512_140,SFTC,1242562.006,2375769.628,27‐06‐2012 11:01:53,0.271125,0.003527,0.181064,778.0,36.3,1.152999997,0.015,0.769999981
sftcw062512_141,SFTC,1242337.047,2375582.987,27‐06‐2012 11:06:43,0,0.004459,0.188002,776.8,36.4,‐2.750999928,0.018999999,0.800999999
sftcw062512_142,SFTC,1242351.521,2375751.613,27‐06‐2012 11:10:43,0,0.00399,0.136835,777.3,36.6,‐0.002,0.017000001,0.583000004
sftcw062512_143,SFTC,1242356.174,2375985.887,27‐06‐2012 11:16:16,0,0.003279,0.102102,775.8,36.7,‐1.764999986,0.014,0.43599999
sftcw062512_144,SFTC,1242532.819,2375968.558,27‐06‐2012 11:20:02,0,0.004918,0.504189,775.8,36.7,‐1.962000012,0.021,2.153000116
sftcw062512_145,SFTC,1242562.635,2376159.253,27‐06‐2012 11:23:41,0,0.009831,0.476575,775.7,36.8,‐0.017999999,0.041999999,2.036000013
sftcw062512_146,SFTC,1242546.806,2376368.963,27‐06‐2012 11:28:22,0.271246,0.00795,0.41365,775.4,37.0,1.159999967,0.034000002,1.769000053
sftcw062512_147,SFTC,1242362.947,2376198.614,27‐06‐2012 11:33:36,0,0.005833,0.055767,774.5,37.3,‐1.300999999,0.025,0.238999993
sftcw062512_148,SFTC,1242349.441,2376400.459,27‐06‐2012 11:36:54,0,0.014221,0.195592,774.3,37.5,‐0.913999975,0.061000001,0.838999987
sftcw062512_149,SFTC,1242352.793,2376571.202,27‐06‐2012 11:40:50,0,0.016307,0.287706,774.5,37.8,‐0.330000013,0.07,1.235000014
sftcw062512_15,SFTC,1242947.198,2371952.029,25‐06‐2012 12:59:01,0,0.007085,0.208207,778.4,45.4,‐0.050999999,0.030999999,0.911000013
sftcw062512_150,SFTC,1242729.113,2376325.354,27‐06‐2012 11:49:55,0,0.006048,0.175382,774.8,38.4,‐1.217000008,0.026000001,0.754000008
sftcw062512_151,SFTC,1242954.669,2376374.297,27‐06‐2012 11:55:15,0,0.003939,0.109603,773.1,38.9,‐1.453999996,0.017000001,0.47299999
sftcw062512_152,SFTC,1242951.903,2376202.513,27‐06‐2012 11:59:18,0,0.003247,0.167244,774.9,39.3,‐1.909999967,0.014,0.721000016
