Site Pt                                         Abbrev,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
CarbonJunction070119_127,BC2CJ,1217563.994,2312401.894,1/7/19 13:30,0.000000,0.000000,0.005180,801.7,45.3,0,-0.005,0.022
CarbonJunction070119_128,BC2CJ,1217503.562,2312189.907,1/7/19 13:38,0.000000,0.004002,0.032486,801.5,45.3,0,0.017,0.138
CarbonJunction070119_129,BC2CJ,1217383.325,2312237.533,1/7/19 13:43,0.000000,0.000235,0.004938,800.9,45.4,0,0.001,0.021
CarbonJunction070119_130,BC2CJ,1217374.122,2312299.178,1/7/19 13:50,0.317108,0.003063,0.393205,802.9,45.6,1.346,0.013,1.669
CarbonJunction070119_131,BC2CJ,1217393.898,2312322.926,1/7/19 13:55,0.000000,0.001881,0.034089,801.7,45.8,-0.001,0.008,0.145
CarbonJunction070119_71,BC2CJ,1216003.904,2311381.364,1/7/19 10:07,0.000000,0.000000,0.247784,805.3,29.0,0,-0.004,0.994
CarbonJunction070119_72,BC2CJ,1216126.693,2311421.803,1/7/19 10:12,3.864435,0.000000,1.062943,805.3,30.2,15.564,-0.002,4.281
CarbonJunction070119_73,BC2CJ,1216181.824,2311498.916,1/7/19 10:16,0.000000,0.000000,0.190034,805.7,31.0,0,-0.001,0.767
CarbonJunction070119_74,BC2CJ,1215935.405,2311567.126,1/7/19 10:22,0.000000,0.000000,0.071457,804.7,32.3,0,0,0.29
CarbonJunction070119_75,BC2CJ,1216062.031,2311653.976,1/7/19 10:25,0.000000,0.000000,0.066001,802.6,32.8,-0.305,0,0.269
CarbonJunction070119_76,BC2CJ,1216177.484,2311738.222,1/7/19 10:28,0.000000,0.000000,0.103805,801.9,33.2,0,-0.002,0.424
CarbonJunction070119_77,BC2CJ,1216273.32,2311794.855,1/7/19 10:30,0.000000,0.000000,0.052291,801.4,33.6,0,-0.003,0.214
CarbonJunction070119_78,BC2CJ,1215977.769,2311763.371,1/7/19 10:34,0.000000,0.000000,0.055131,801.1,34.0,0,-0.006,0.226
CarbonJunction070119_79,BC2CJ,1216044.903,2311938.506,1/7/19 10:37,0.000000,0.002680,0.068937,801.0,34.4,-1,0.011,0.283
CarbonJunction070119_80,BC2CJ,1216185.571,2311921.063,1/7/19 10:41,0.000000,0.002675,0.067106,800.8,34.9,0,0.011,0.276
CarbonJunction070119_81,BC2CJ,1216365.328,2312113.908,1/7/19 10:44,0.000000,0.001456,0.041496,800.8,35.5,0,0.006,0.171
CarbonJunction070119_82,BC2CJ,1216401.882,2312002.862,1/7/19 10:47,0.000000,0.001696,0.038759,800.7,36.0,-0.001,0.007,0.16
CarbonJunction070119_83,BC2CJ,1216522.852,2312015.815,1/7/19 10:51,0.000000,0.000483,0.041096,800.6,36.6,-0.706,0.002,0.17
CarbonJunction070119_84,BC2CJ,1216543.318,2312152.707,1/7/19 10:55,0.000000,0.000965,0.044155,801.4,37.5,-2.46,0.004,0.183
CarbonJunction070119_85,BC2CJ,1216562.936,2312350.371,1/7/19 10:58,0.000000,0.002405,0.036552,800.0,38.0,0,0.01,0.152
CarbonJunction070119_86,BC2CJ,1216755.151,2312332.438,1/7/19 11:01,0.000000,0.003121,0.054020,800.0,38.5,0,0.013,0.225
CarbonJunction070119_87,BC2CJ,1216738.011,2312178.801,1/7/19 11:04,0.000000,0.000719,0.110011,799.9,39.0,-0.001,0.003,0.459
CarbonJunction070119_88,BC2CJ,1216734.846,2312051.606,1/7/19 11:08,0.000000,0.000000,0.133440,799.9,39.7,-0.001,-0.001,0.558
CarbonJunction070119_89,BC2CJ,1216729.511,2312033.659,1/7/19 11:11,0.773397,0.000239,0.341500,801.2,40.2,3.234,0.001,1.428
CarbonJunction070119_90,BC2CJ,1216722.593,2312022.238,1/7/19 11:14,0.677629,0.000717,0.296179,801.5,40.7,2.837,0.003,1.24
CarbonJunction070119_91,BC2CJ,1216746.979,2311982.027,1/7/19 11:18,0.000000,0.000000,0.114468,801.5,41.2,0,-0.001,0.48
CarbonJunction070119_92,BC2CJ,1217131.206,2312221.535,1/7/19 11:26,0.000000,0.000000,0.035248,802.5,42.0,-0.001,-0.002,0.148
CarbonJunction070119_93,BC2CJ,1217089.514,2312195.658,1/7/19 11:29,0.000000,0.000000,0.072874,802.7,42.1,-0.194,-0.003,0.306
CarbonJunction070119_94,BC2CJ,1216998.146,2312225.833,1/7/19 11:33,0.000000,0.000000,0.048073,802.4,42.2,0,0,0.202
CarbonJunction070119_95,BC2CJ,1216993.275,2312361.578,1/7/19 11:37,0.000000,0.000000,0.045121,800.7,42.2,0,-0.003,0.19
CarbonJunction070119_96,BC2CJ,1216918.739,2312508.046,1/7/19 11:39,0.000000,0.001186,0.072587,799.8,42.2,0,0.005,0.306
CarbonJunction070119_97,BC2CJ,1217126.212,2312482.237,1/7/19 11:43,0.000000,0.000474,0.040558,799.7,42.2,-0.01,0.002,0.171
CarbonJunction070119_98,BC2CJ,1217148.063,2312530.854,1/7/19 11:45,0.000000,0.001897,0.039363,799.5,42.2,-0.141,0.008,0.166
CarbonJunction070119_99,BC2CJ,1217203.73,2312751.908,1/7/19 11:49,0.000000,0.001185,0.000000,799.5,42.4,0,0.005,-0.045
CarbonJunction070319_132,BC2CJ,1216195.318,2311338.442,3/7/19 8:55,0.000000,0.000000,0.424933,804.5,27.7,-0.129,-0.008,1.699
CarbonJunction070319_133,BC2CJ,1216210.95,2311371.019,3/7/19 9:00,20.407340,0.000000,5.269670,804.6,28.5,81.801,-0.002,21.123
CarbonJunction070319_134,BC2CJ,1216267.98,2311435.84,3/7/19 9:04,35.781090,0.000249,1.454876,804.5,29.2,143.776,0.001,5.846
CarbonJunction070319_135,BC2CJ,1216542.643,2311705.38,3/7/19 9:12,16.741030,0.000248,3.525027,804.3,30.1,67.486,0.001,14.21
CarbonJunction070319_136,BC2CJ,1216643.678,2311766.799,3/7/19 9:16,0.000000,0.000000,0.180879,803.9,30.3,-0.216,0,0.73
CarbonJunction070319_137,BC2CJ,1216669.963,2311816.372,3/7/19 9:18,0.000000,0.000000,0.578727,803.7,30.4,0,0,2.337
CarbonJunction070319_138,BC2CJ,1216733.313,2311807.427,3/7/19 9:23,45.124840,0.000495,0.572897,803.0,30.6,182.501,0.002,2.317
CarbonJunction070319_139,BC2CJ,1216755.207,2311808.286,3/7/19 9:27,67.716470,0.000741,0.644919,803.0,30.8,274.05,0.003,2.61
CarbonJunction070319_140,BC2CJ,1216750.698,2311828.507,3/7/19 9:30,42.210950,0.015815,0.344219,803.3,30.9,170.821,0.064,1.393
CarbonJunction070319_141,BC2CJ,1216784.557,2311846.616,3/7/19 9:33,24.220600,0.000000,0.220484,802.9,31.0,98.098,-0.005,0.893
CarbonJunction070319_142,BC2CJ,1216851.183,2311874.927,3/7/19 9:48,7.932332,0.000246,0.447978,803.5,32.0,32.209,0.001,1.819
CarbonJunction070319_143,BC2CJ,1216877.676,2311879.52,3/7/19 9:52,0.000000,0.000246,0.000000,803.4,32.7,-0.031,0.001,-0.12
CarbonJunction070319_144,BC2CJ,1216884.369,2311870.563,3/7/19 9:55,0.000000,0.000491,0.149493,803.5,33.0,-0.507,0.002,0.609
CarbonJunction070319_145,BC2CJ,1216900.306,2311953.84,3/7/19 10:01,46.542110,0.010272,1.145833,803.7,34.2,190.298,0.042,4.685
CarbonJunction070319_146,BC2CJ,1217010.072,2311869.385,3/7/19 10:09,0.000000,0.000487,0.045997,802.6,35.3,-0.244,0.002,0.189
CarbonJunction070319_147,BC2CJ,1217164.591,2311878.884,3/7/19 10:12,0.000000,0.000243,0.000000,802.6,35.8,0,0.001,-0.01
CarbonJunction070319_148,BC2CJ,1217218.992,2311797.393,3/7/19 10:16,0.000000,0.000484,0.024463,801.1,36.2,0,0.002,0.101
CarbonJunction070319_149,BC2CJ,1216971.961,2311826.969,3/7/19 10:21,0.000000,0.000724,0.073609,800.3,37.0,0,0.003,0.305
CarbonJunction070319_150,BC2CJ,1216893.563,2311710.063,3/7/19 10:26,0.000000,0.000483,0.021483,802.5,37.8,-0.06,0.002,0.089
CarbonJunction070319_151,BC2CJ,1216794.518,2311684.981,3/7/19 10:30,0.000000,0.000000,0.013004,802.7,38.6,0,-0.003,0.054
CarbonJunction070319_152,BC2CJ,1216644.407,2311654.308,3/7/19 10:34,0.000000,0.000000,0.000000,803.3,39.2,0,-0.003,-0.042
CarbonJunction070319_153,BC2CJ,1216552.341,2311565.763,3/7/19 10:37,0.000000,0.000000,0.038752,804.6,39.5,-0.001,-0.002,0.161
Federal070319_01,Fed,1219736.193,2320126.183,3/7/19 11:30,0.000000,0.000000,0.047944,790.2,36.7,0,-0.003,0.201
Federal070319_02,Fed,1219768.591,2320129.386,3/7/19 11:34,0.000000,0.000000,0.045302,789.8,38.3,0,-0.003,0.191
Federal070319_03,Fed,1219823.322,2320136.409,3/7/19 11:36,0.000000,0.000000,0.000000,789.6,39.1,0,-0.003,-0.088
Federal070319_04,Fed,1219876.73,2320131.733,3/7/19 11:39,0.000000,0.000000,0.000000,789.5,39.7,0,-0.004,-0.031
Federal070319_05,Fed,1219920.205,2320124.316,3/7/19 11:41,0.000000,0.000000,0.000000,789.3,40.2,0,-0.002,-0.051
Federal070319_06,Fed,1219910.416,2320097.517,3/7/19 11:43,0.000000,0.002116,0.087949,789.1,40.7,0,0.009,0.374
Federal070319_07,Fed,1219914.384,2320044.401,3/7/19 11:45,0.000000,0.000000,0.012217,789.4,41.1,-0.312,-0.002,0.052
Federal070319_08,Fed,1219910.39,2319990.596,3/7/19 11:48,0.000000,0.000000,0.019713,789.5,41.5,-0.979,-0.002,0.084
Federal070319_09,Fed,1219910.399,2319932.973,3/7/19 11:51,0.000000,0.000937,0.009840,789.4,42.0,0,0.004,0.042
Federal070319_10,Fed,1219871.84,2319957.331,3/7/19 11:54,0.000000,0.000000,0.004915,789.3,42.3,0,-0.002,0.021
Federal070319_11,Fed,1219874.361,2319990.825,3/7/19 11:56,0.000000,0.000234,0.022673,789.1,42.6,0,0.001,0.097
Federal070319_12,Fed,1219866.252,2320032.217,3/7/19 11:58,0.000000,0.001168,0.036684,789.3,42.8,0,0.005,0.157
Federal070319_13,Fed,1219868.1,2320099.272,3/7/19 12:00,0.000000,0.000000,0.026166,789.7,43.0,0,-0.002,0.112
Federal070319_14,Fed,1219827.182,2320095.46,3/7/19 12:02,0.000000,0.000000,0.009569,789.4,43.2,0,0,0.041
Federal070319_15,Fed,1219825.958,2320022.382,3/7/19 12:05,0.000000,0.000000,0.021462,789.3,43.3,0,-0.004,0.092
Federal070319_16,Fed,1219813.561,2319987.016,3/7/19 12:07,0.000000,0.000000,0.047097,789.1,43.4,0,-0.002,0.202
Federal070319_17,Fed,1219813.067,2319934.602,3/7/19 12:10,0.000000,0.000000,0.031707,789.3,43.5,-0.016,0,0.136
Federal070319_18,Fed,1219769.87,2319945.949,3/7/19 12:12,0.000000,0.000000,0.036580,789.3,43.7,-0.062,-0.002,0.157
Federal070319_19,Fed,1219709.29,2319928.026,3/7/19 12:14,0.000000,0.000000,0.016306,789.4,43.8,-0.064,-0.004,0.07
Federal070319_20,Fed,1219714.812,2319981.175,3/7/19 12:17,0.000000,0.000000,0.013733,789.3,44.0,-0.036,-0.003,0.059
Federal070319_21,Fed,1219780.131,2319998.327,3/7/19 12:19,0.000000,0.000000,0.009073,789.1,44.1,0,-0.002,0.039
Federal070319_22,Fed,1219777.906,2320044.772,3/7/19 12:21,0.000000,0.000698,0.038141,789.1,44.2,0,0.003,0.164
Federal070319_23,Fed,1219710.1,2320041.3,3/7/19 12:24,0.000000,0.000000,0.062075,789.1,44.3,-0.002,-0.003,0.267
Federal070319_24,Fed,1219758.986,2320078.045,3/7/19 12:26,0.000000,0.000000,0.040906,789.1,44.4,-0.041,-0.003,0.176
Federal070319_25,Fed,1219723.729,2320084.315,3/7/19 12:29,0.000000,0.000000,0.006970,789.1,44.5,0,-0.005,0.03
FloridaRiver070819_01,FR,1234979.591,2331967.103,8/7/19 9:07,0.000000,0.000983,0.817421,790.3,27.7,0,0.004,3.327
FloridaRiver070819_02,FR,1234906.757,2331991.315,8/7/19 9:10,0.000000,0.001473,0.005892,790.5,28.0,0,0.006,0.024
FloridaRiver070819_03,FR,1235011.67,2332022.408,8/7/19 9:13,0.000000,0.000981,0.128967,790.5,28.4,0,0.004,0.526
FloridaRiver070819_04,FR,1235165.938,2332041.809,8/7/19 9:16,0.000000,0.002447,1.395023,790.5,29.0,-0.09,0.01,5.701
FloridaRiver070819_05,FR,1235183.342,2332110.798,8/7/19 9:19,0.000000,0.000977,0.282670,790.3,29.4,0,0.004,1.157
FloridaRiver070819_06,FR,1235340.102,2332117.785,8/7/19 9:24,0.000000,0.001219,0.330094,790.7,30.2,0,0.005,1.354
FloridaRiver070819_07,FR,1235575.754,2332283.375,8/7/19 9:28,0.000000,0.001702,0.330098,790.2,30.9,0,0.007,1.358
FloridaRiver070819_08,FR,1235561.461,2332246.986,8/7/19 9:30,0.000000,0.000729,0.123642,790.7,31.3,0,0.003,0.509
FloridaRiver070819_09,FR,1235809.139,2332322.628,8/7/19 9:34,0.000000,0.001696,0.664074,790.7,32.1,0,0.007,2.741
FloridaRiver070819_10,FR,1235572.408,2332336.027,8/7/19 9:38,0.000000,0.001934,0.413047,790.6,32.8,0,0.008,1.709
FloridaRiver070819_11,FR,1235570.531,2332373.145,8/7/19 9:41,0.000000,0.000724,0.043453,790.7,33.2,0,0.003,0.18
FloridaRiver070819_12,FR,1235545.241,2332375.662,8/7/19 9:43,0.000000,0.002894,1.524183,790.7,33.5,0,0.012,6.32
FloridaRiver070819_13,FR,1235512.412,2332398.099,8/7/19 9:46,3.994562,0.000723,0.000000,790.7,33.9,16.585,0.003,-0.066
FloridaRiver070819_14,FR,1235519.358,2332455.405,8/7/19 9:49,0.000000,0.002888,0.127088,790.7,34.1,0,0.012,0.528
FloridaRiver070819_15,FR,1235557.918,2332458.684,8/7/19 9:52,0.724749,0.000000,1.640006,790.7,34.3,3.013,0,6.818
FloridaRiver070819_16,FR,1235397.745,2332488.087,8/7/19 9:57,0.000000,0.002403,0.373148,790.6,34.6,-3.061,0.01,1.553
FloridaRiver070819_17,FR,1235345.787,2332513.267,8/7/19 9:59,0.000000,0.001442,0.723951,790.6,34.6,-0.189,0.006,3.013
FloridaRiver070819_18,FR,1235328.258,2332489.004,8/7/19 10:02,0.000000,0.000000,1.232454,790.6,34.7,0,0,5.131
FloridaRiver070819_19,FR,1235331.589,2332474.025,8/7/19 10:04,0.000000,0.000480,1.896944,790.9,34.8,0,0.002,7.897
FloridaRiver070819_20,FR,1235137.151,2332534.991,8/7/19 10:07,0.000000,0.001439,0.594198,790.6,35.1,0,0.006,2.477
FloridaRiver070819_21,FR,1235145.719,2332378.496,8/7/19 10:10,0.000000,0.000959,0.254272,790.6,35.4,0,0.004,1.061
FloridaRiver070819_22,FR,1234952.078,2332131.638,8/7/19 10:16,0.000000,0.000000,0.148823,790.6,35.9,-0.505,-0.003,0.622
FloridaRiver070819_23,FR,1234926.805,2332324.407,8/7/19 10:19,0.000000,0.001674,0.116470,790.5,36.0,0,0.007,0.487
FloridaRiver070819_24,FR,1235513.77,2332612.771,8/7/19 10:45,0.000000,0.000000,0.342459,790.6,36.7,0,-0.004,1.435
FloridaRiver070819_25,FR,1235529.095,2332740.567,8/7/19 10:49,0.000000,0.001670,0.063929,790.5,36.8,0,0.007,0.268
FloridaRiver070819_26,FR,1235425.037,2332815.129,8/7/19 10:58,0.000000,0.000000,0.217542,789.0,36.9,0,-0.002,0.914
FloridaRiver070819_27,FR,1235538.907,2332961.909,8/7/19 11:02,0.000000,0.001428,0.244692,788.8,36.8,0,0.006,1.028
FloridaRiver070819_28,FR,1235525.067,2333113.671,8/7/19 11:06,0.000000,0.002375,0.322544,787.1,36.8,0,0.01,1.358
FloridaRiver070819_29,FR,1235673.863,2332833.953,8/7/19 11:11,0.425232,0.001426,2.216959,788.2,37.0,1.789,0.006,9.327
FloridaRiver070819_30,FR,1235707.835,2332821.237,8/7/19 11:14,0.000000,0.000475,1.701545,787.2,37.1,0,0.002,7.17
FloridaRiver070819_31,FR,1235732.512,2332796.114,8/7/19 11:18,1.770991,0.000000,0.714610,787.5,37.4,7.467,-0.003,3.013
FloridaRiver070819_32,FR,1235726.899,2332753.997,8/7/19 11:21,0.000000,0.001658,0.121301,787.4,37.7,0,0.007,0.512
FloridaRiver070819_33,FR,1235786.355,2332742.953,8/7/19 11:23,0.000000,0.000237,0.087229,788.3,37.9,0,0.001,0.368
FloridaRiver070819_34,FR,1235912.407,2332849.302,8/7/19 11:27,0.000000,0.000947,0.012552,788.4,38.2,0,0.004,0.053
FloridaRiver070819_35,FR,1235756.48,2332949.109,8/7/19 11:31,0.000000,0.000236,0.172033,787.4,38.5,0,0.001,0.728
FloridaRiver070819_36,FR,1235828.79,2333115.932,8/7/19 11:34,0.000000,0.001415,0.038450,786.0,38.5,0,0.006,0.163
FloridaRiver070819_37,FR,1235959.754,2333057.054,8/7/19 11:38,0.000000,0.002120,0.229905,784.9,38.5,0,0.009,0.976
FloridaRiver070819_38,FR,1235930.746,2333185.114,8/7/19 11:41,0.000000,0.000000,0.336977,785.2,38.5,0,-0.002,1.43
FloridaRiver070819_59,FR,1235188.387,2331794.361,8/7/19 13:39,0.000000,0.000950,0.362935,788.4,37.3,0,0.004,1.528
FloridaRiver070819_60,FR,1235294.002,2331789.593,8/7/19 13:43,0.000000,0.000000,0.131901,788.7,37.8,0,-0.001,0.556
FloridaRiver070819_61,FR,1235332.778,2331790.089,8/7/19 13:45,10.018390,0.000000,3.418922,787.5,38.0,42.322,0,14.443
FloridaRiver070819_62,FR,1235333.871,2331779.351,8/7/19 13:48,0.000000,0.000237,0.487246,787.5,38.1,0,0.001,2.059
FloridaRiver070819_63,FR,1235319.473,2331775.747,8/7/19 13:50,1.502768,0.000947,0.819068,787.8,38.2,6.35,0.004,3.461
FloridaRiver070819_64,FR,1235354.77,2331807.552,8/7/19 13:52,0.000000,0.000946,0.850692,787.5,38.2,0,0.004,3.596
FloridaRiver070819_65,FR,1235400.792,2331832.91,8/7/19 13:55,0.000000,0.000945,0.404614,787.0,38.3,0,0.004,1.712
FloridaRiver070819_66,FR,1235366.442,2331907.164,8/7/19 13:58,0.000000,0.002124,0.460983,786.5,38.5,0,0.009,1.953
FloridaRiver070819_67,FR,1235395.634,2331952.987,8/7/19 14:01,0.000000,0.002124,0.248012,786.8,38.7,0,0.009,1.051
FloridaRiver070819_68,FR,1235543.718,2331924.005,8/7/19 14:04,0.000000,0.003773,0.221426,787.0,39.0,0,0.016,0.939
FloridaRiver070819_69,FR,1235563.919,2331825.549,8/7/19 14:07,0.000000,0.001648,0.170164,786.5,39.4,0,0.007,0.723
FloridaRiver070819_70,FR,1235570.095,2331728.586,8/7/19 14:10,0.000000,0.002115,0.093300,786.1,39.7,0,0.009,0.397
FloridaRiver070819_71,FR,1235376.358,2331596.279,8/7/19 14:17,0.000000,0.001173,0.077641,786.1,40.3,0,0.005,0.331
FloridaRiver070819_72,FR,1235220.749,2331689.419,8/7/19 14:22,0.000000,0.001175,1.596053,787.8,40.5,0,0.005,6.794
FloridaRiver070819_73,FR,1235234.157,2331656.821,8/7/19 14:24,0.000000,0.001175,1.576250,788.0,40.5,0,0.005,6.708
FloridaRiver070819_74,FR,1235203.038,2331589.408,8/7/19 14:29,0.000000,0.000000,0.820683,787.9,40.5,0,-0.002,3.493
FloridaRiver070819_75,FR,1235169.486,2331564.117,8/7/19 14:34,0.000000,0.002113,0.290487,787.5,40.5,0,0.009,1.237
FloridaRiver070819_76,FR,1235170.791,2331524.495,8/7/19 14:38,0.000000,0.000000,0.665521,786.4,40.5,0,-0.001,2.838
FloridaRiver070819_77,FR,1235333.803,2331446.002,8/7/19 14:41,0.000000,0.000703,0.100304,785.9,40.5,0,0.003,0.428
FloridaRiver070819_78,FR,1234995.846,2331421.726,8/7/19 14:45,0.000000,0.001874,0.081061,785.9,40.6,0,0.008,0.346
FloridaRiver070819_79,FR,1234787.639,2331443.048,8/7/19 14:48,0.000000,0.003280,0.114343,786.0,40.6,0,0.014,0.488
FloridaRiver070819_80,FR,1234743.184,2331566.7,8/7/19 14:51,0.000000,0.002811,0.159045,786.0,40.7,-0.01,0.012,0.679
FloridaRiver070819_81,FR,1234549.586,2331381.725,8/7/19 14:54,0.000000,0.001172,0.034443,786.5,40.8,0,0.005,0.147
FloridaRiver070819_82,FR,1234879.406,2331785.015,8/7/19 14:59,0.000000,0.000000,0.000000,786.5,41.2,-0.028,-0.004,-0.027
FloridaRiver070819_83,FR,1234878.197,2331829.95,8/7/19 15:01,0.000000,0.002110,0.139944,788.1,41.3,-0.157,0.009,0.597
FloridaRiver070819_84,FR,1234952.866,2331828.954,8/7/19 15:07,0.000000,0.000469,0.140350,788.5,41.6,-0.167,0.002,0.599
FloridaRiver070919_100,FR,1234501.808,2330981.18,9/7/19 9:57,0.000000,0.000000,0.146127,789.3,33.0,0,0,0.606
FloridaRiver070919_101,FR,1234422.446,2330815.461,9/7/19 10:01,0.000000,0.001686,0.137525,789.4,33.4,-0.326,0.007,0.571
FloridaRiver070919_102,FR,1234564.374,2330747.874,9/7/19 10:04,0.000000,0.000000,0.281484,789.3,33.7,0,-0.001,1.17
FloridaRiver070919_103,FR,1234787.192,2330758.944,9/7/19 10:08,0.000000,0.000960,0.089804,788.8,34.1,0,0.004,0.374
FloridaRiver070919_104,FR,1234753.895,2330579.784,9/7/19 10:11,0.000000,0.001678,0.110001,788.3,34.5,-0.144,0.007,0.459
FloridaRiver070919_105,FR,1234603.696,2330587.243,9/7/19 10:14,0.000000,0.000239,0.097395,787.9,34.8,0,0.001,0.407
FloridaRiver070919_106,FR,1234469.171,2330545.4,9/7/19 10:17,0.000000,0.000478,0.217364,788.6,35.3,-0.996,0.002,0.909
FloridaRiver070919_107,FR,1234401.931,2330398.105,9/7/19 10:21,0.000000,0.000716,0.090954,788.3,35.7,-0.15,0.003,0.381
FloridaRiver070919_108,FR,1234533.873,2330355.058,9/7/19 10:25,0.000000,0.002383,0.181103,787.9,36.1,0,0.01,0.76
FloridaRiver070919_109,FR,1234548.421,2330319.088,9/7/19 10:28,0.279434,0.000714,0.154236,787.5,36.3,1.174,0.003,0.648
FloridaRiver070919_110,FR,1234587.519,2330383.357,9/7/19 10:31,0.000000,0.000713,0.209635,787.4,36.7,0,0.003,0.882
FloridaRiver070919_111,FR,1234463.06,2330351.547,9/7/19 10:35,0.000000,0.000949,0.061954,787.9,37.3,0,0.004,0.261
FloridaRiver070919_112,FR,1234761.604,2330366.088,9/7/19 10:44,0.000000,0.000000,0.228006,787.6,38.3,-0.334,-0.001,0.964
FloridaRiver070919_113,FR,1234786.328,2330168.716,9/7/19 10:48,0.000000,0.001416,0.059477,787.2,38.8,0,0.006,0.252
FloridaRiver070919_114,FR,1234531.138,2330162.228,9/7/19 10:57,0.000000,0.002116,0.109815,785.8,39.4,0,0.009,0.467
FloridaRiver070919_115,FR,1234521.377,2330189.361,9/7/19 10:59,0.000000,0.000235,0.106369,786.4,39.4,0,0.001,0.452
FloridaRiver070919_116,FR,1234472.961,2330126.707,9/7/19 11:02,0.000000,0.001646,0.107241,786.4,39.6,0,0.007,0.456
FloridaRiver070919_117,FR,1234378.734,2330174.066,9/7/19 11:06,0.000000,0.003994,0.081294,786.4,39.9,0,0.017,0.346
FloridaRiver070919_118,FR,1234301.189,2329948.331,9/7/19 11:11,0.000000,0.002584,0.150341,787.0,40.2,0,0.011,0.64
FloridaRiver070919_119,FR,1234255.323,2329881.358,9/7/19 11:14,0.000000,0.002814,0.199588,786.5,40.5,0,0.012,0.851
FloridaRiver070919_120,FR,1234352.368,2329874.939,9/7/19 11:17,0.000000,0.000000,0.237325,786.4,40.8,0,0,1.013
FloridaRiver070919_121,FR,1234377.691,2329924.994,9/7/19 11:19,0.000000,0.000000,0.195633,786.0,41.0,0,-0.001,0.836
FloridaRiver070919_122,FR,1234467.647,2329939.905,9/7/19 11:23,0.000000,0.001169,0.144902,786.0,41.4,-0.037,0.005,0.62
FloridaRiver070919_123,FR,1234543.613,2329950.473,9/7/19 11:26,0.000000,0.002101,0.089404,785.8,41.7,-0.244,0.009,0.383
FloridaRiver070919_124,FR,1234584.438,2330001.953,9/7/19 11:29,0.000000,0.001631,0.112554,785.2,42.0,-0.236,0.007,0.483
FloridaRiver070919_125,FR,1234538.003,2329876.469,9/7/19 11:32,0.000000,0.001630,0.024678,785.2,42.3,-0.361,0.007,0.106
FloridaRiver070919_126,FR,1234486.291,2329863.855,9/7/19 11:35,0.000000,0.003256,0.123729,784.9,42.5,-0.728,0.014,0.532
FloridaRiver070919_127,FR,1234358.762,2329778.787,9/7/19 11:39,0.000000,0.000000,0.168520,785.2,42.8,0,-0.011,0.725
FloridaRiver070919_128,FR,1234351.818,2329604.845,9/7/19 11:44,0.000000,0.000000,0.077824,785.5,43.1,0,0,0.335
FloridaRiver070919_129,FR,1234121.99,2329728.336,9/7/19 11:49,0.000000,0.000000,0.060811,785.8,43.5,0,-0.003,0.262
FloridaRiver070919_130,FR,1234097.241,2329621.385,9/7/19 11:52,0.000000,0.002555,0.213495,787.0,43.7,0,0.011,0.919
FloridaRiver070919_131,FR,1233990.465,2329598.517,9/7/19 11:55,0.000000,0.002091,0.223760,787.4,43.8,0,0.009,0.963
FloridaRiver070919_132,FR,1233905.82,2329453.253,9/7/19 11:59,0.000000,0.000698,0.094403,788.2,43.9,0,0.003,0.406
FloridaRiver070919_133,FR,1233973.139,2329328.754,9/7/19 12:03,0.000000,0.001859,0.165471,788.3,44.1,0,0.008,0.712
FloridaRiver070919_134,FR,1233986.454,2329339.148,9/7/19 12:05,0.000000,0.000697,0.305648,787.8,44.1,0,0.003,1.316
FloridaRiver070919_135,FR,1234029.581,2329389.287,9/7/19 12:08,0.000000,0.000232,0.263759,787.8,44.2,-0.034,0.001,1.136
FloridaRiver070919_136,FR,1234080.712,2329398.957,9/7/19 12:11,0.000000,0.002321,0.185187,787.4,44.2,-0.052,0.01,0.798
FloridaRiver070919_137,FR,1234116.438,2329376.506,9/7/19 12:13,0.000000,0.000000,0.096044,787.4,44.3,-0.015,-0.003,0.414
FloridaRiver070919_138,FR,1234084.613,2329260.529,9/7/19 12:16,0.000000,0.000000,0.089707,787.0,44.4,-0.152,-0.002,0.387
FloridaRiver070919_139,FR,1234003.18,2329130.91,9/7/19 12:21,0.000000,0.000000,0.092436,787.3,44.7,-0.49,-0.001,0.399
FloridaRiver070919_140,FR,1233927.755,2329017.788,9/7/19 12:26,0.000000,0.001158,0.065538,787.5,44.9,-1.903,0.005,0.283
FloridaRiver070919_141,FR,1233686.672,2329007.152,9/7/19 12:32,0.000000,0.000231,0.000925,786.9,45.1,-0.095,0.001,0.004
FloridaRiver070919_142,FR,1233542,2328851.27,9/7/19 12:36,0.000000,0.000000,0.014541,785.6,45.2,-0.18,-0.003,0.063
FloridaRiver070919_143,FR,1233685.752,2328793.154,9/7/19 12:41,0.000000,0.000231,0.187224,784.8,45.2,-0.162,0.001,0.812
FloridaRiver070919_144,FR,1233708.258,2328730.541,9/7/19 12:43,19.673250,0.000000,1.882042,785.0,45.3,85.329,0,8.163
FloridaRiver070919_145,FR,1233578.272,2328675.8,9/7/19 12:47,0.000000,0.003458,0.020285,785.1,45.4,-0.496,0.015,0.088
