SitePt,Area,Northing,Easting,Date Time,CH4 Flux,H2S Flux,CO2 Flux,Pressure,Temp,CH4 Slope,H2S Slope,CO2 Slope
SFTCW062113_106,SFTCW,1242995.098,2374345.473,25-06-2013 12:23:02,0,0.002557487,0.071377136,775.7,38.9,0,0.011,0.307000011
SFTCW062113_107,SFTCW,1243056.533,2374345.857,25-06-2013 12:25:56,0,0.002093029,0.045814071,775.9,38.9,0,0.009,0.196999997
SFTCW062113_108,SFTCW,1243154.989,2374357.988,25-06-2013 12:30:02,0,0.001861429,0.074689843,776.3,38.9,0,0.008,0.32100001
SFTCW062113_109,SFTCW,1243195.124,2374346.924,25-06-2013 12:33:24,0,0.001628858,0.35206601,776.6,39.0,0,0.007,1.513000011
SFTCW062113_11,SFTCW,1243329.282,2373903.408,21-06-2013 11:08:09,0,0.001406161,0.726985335,777.4,37.1,0,0.006,3.101999998
SFTCW062113_110,SFTCW,1243450.56,2374456.582,25-06-2013 12:38:47,0,0.003258769,0.168059394,777.1,39.1,0,0.014,0.722000003
SFTCW062113_111,SFTCW,1243342.676,2374458.309,25-06-2013 12:45:10,0,0.001862883,0.72978425,778.4,39.5,0,0.008,3.134000063
SFTCW062113_112,SFTCW,1243253.31,2374459.239,25-06-2013 12:49:00,0,0.008838492,1.871434212,778.0,39.7,-0.050000001,0.037999999,8.045999527
SFTCW062113_113,SFTCW,1243156.25,2374458.224,25-06-2013 12:53:16,0,0.001625848,0.327260017,777.4,39.9,0,0.007,1.409000039
SFTCW062113_114,SFTCW,1243058.178,2374463.806,25-06-2013 12:57:30,0,0.006265125,0.12692678,777.4,40.2,0,0.027000001,0.546999991
SFTCW062113_115,SFTCW,1242966.956,2374463.731,25-06-2013 13:01:07,0,0.003703139,0.112251416,775.9,40.4,0,0.016000001,0.485000014
SFTCW062113_116,SFTCW,1242959.903,2374533.914,25-06-2013 13:06:15,0,0.00208101,0.086477526,775.4,40.5,0,0.009,0.374000013
SFTCW062113_117,SFTCW,1243041.111,2374560.788,25-06-2013 13:09:47,0,0.004622396,0.126884773,775.3,40.6,0,0.02,0.549000025
SFTCW062113_118,SFTCW,1243173.418,2374552.429,25-06-2013 13:13:16,0,0.003700553,0.695472717,776.1,40.7,0,0.016000001,3.006999969
SFTCW062113_119,SFTCW,1243247.763,2374560.723,25-06-2013 13:16:28,0,0.004399503,0.877353489,777.0,40.7,0,0.018999999,3.789000034
SFTCW062113_12,SFTCW,1243298.489,2373919.004,21-06-2013 11:11:07,1.214451432,0.000702266,1.005176187,777.5,37.5,5.188000202,0.003,4.294000149
SFTCW062113_120,SFTCW,1243369.547,2374601.797,25-06-2013 13:21:08,0,0.009263927,0.753620505,777.4,40.8,-0.017999999,0.039999999,3.253999949
SFTCW062113_121,SFTCW,1243404.109,2374728.972,25-06-2013 13:24:21,0,0.005793323,0.153870657,778.1,40.9,0,0.025,0.663999975
SFTCW062113_122,SFTCW,1243250.809,2374668.068,25-06-2013 13:29:22,0,0.003474887,0.862467051,778.1,41.0,0,0.015,3.72300005
SFTCW062113_123,SFTCW,1243143.313,2374653.733,25-06-2013 13:33:18,0,0.003238863,0.173510507,777.3,41.1,0,0.014,0.75
SFTCW062113_124,SFTCW,1243059.643,2374653.627,25-06-2013 13:37:10,0,0.00300037,0.194562435,775.7,41.2,0,0.013,0.842999995
SFTCW062113_125,SFTCW,1242953.353,2374652.062,25-06-2013 13:42:12,0,0.003691589,0.189193904,775.7,41.3,0,0.016000001,0.819999993
SFTCW062113_126,SFTCW,1242985.157,2374731.64,25-06-2013 13:45:49,0,0.005070395,0.442276776,775.1,41.4,-0.014,0.022,1.91900003
SFTCW062113_127,SFTCW,1242799.971,2374748.158,25-06-2013 13:50:03,0,0.002536354,1.036907673,775.7,41.5,-0.025,0.011,4.497000217
SFTCW062113_128,SFTCW,1242609.118,2374745.87,25-06-2013 13:53:44,0,0.003686168,0.145834029,775.3,41.6,0,0.016000001,0.633000016
SFTCW062113_129,SFTCW,1242399.208,2374937.447,25-06-2013 13:58:52,0,0.005304334,0.157285035,776.1,41.6,0,0.023,0.681999981
SFTCW062113_13,SFTCW,1243238.625,2373923.174,21-06-2013 11:16:19,0,0.000233773,1.263540387,777.7,38.0,0,0.001,5.40500021
SFTCW062113_130,SFTCW,1242579.623,2374967.907,25-06-2013 14:02:33,0,0.001844875,0.075178668,776.3,41.7,0,0.008,0.326000005
SFTCW062113_131,SFTCW,1242809.549,2374923.42,25-06-2013 14:06:42,0,0.00392137,0.147858709,776.5,41.7,-0.014,0.017000001,0.640999973
SFTCW062113_132,SFTCW,1242997.279,2374964.427,25-06-2013 14:11:11,0,0.005067876,0.141670167,775.7,41.8,0,0.022,0.61500001
SFTCW062113_133,SFTCW,1243184.622,2374957.892,25-06-2013 14:15:38,0,0.003916086,0.829288721,775.7,41.8,0,0.017000001,3.599999905
SFTCW062113_134,SFTCW,1243173.668,2374860.489,25-06-2013 14:19:22,0,0.000920308,0.243421525,775.0,41.9,0,0.004,1.057999969
SFTCW062113_135,SFTCW,1243189.153,2374732.61,25-06-2013 14:25:02,0,0.005061042,0.537390649,774.9,41.9,0,0.022,2.335999966
SFTCW062113_136,SFTCW,1243546.813,2374599.517,25-06-2013 14:31:21,0,0.005065313,0.1703787,775.8,42.0,0,0.022,0.74000001
SFTCW062113_137,SFTCW,1243566.304,2374940.14,25-06-2013 15:01:41,0,0.007608423,0.136951625,778.1,42.5,0,0.033,0.593999982
SFTCW062113_138,SFTCW,1243406.862,2374921.846,25-06-2013 15:06:04,0,0,0.01680829,777.8,42.8,0,0,0.072999999
SFTCW062113_139,SFTCW,1242775.057,2375194.975,25-06-2013 15:20:54,0,0.015159761,0.238191977,776.9,43.2,0,0.066,1.036999941
SFTCW062113_14,SFTCW,1243238.403,2373969.738,21-06-2013 11:19:36,0,0.000933889,0.16996786,777.7,38.4,0,0.004,0.727999985
SFTCW062113_140,SFTCW,1242560.808,2375165.497,25-06-2013 15:30:35,0.313024044,0.000916615,0.570592821,776.3,43.7,1.366000056,0.004,2.49000001
SFTCW062113_141,SFTCW,1242416.035,2375316.902,25-06-2013 15:36:52,0,0.001373976,0.07327871,776.5,44.0,-0.048,0.006,0.319999993
SFTCW062113_142,SFTCW,1242401.361,2375135.519,25-06-2013 15:44:31,0,0.006173159,0.164846212,776.5,44.5,-0.003,0.027000001,0.721000016
SFTCW062113_143,SFTCW,1243113.113,2374741.299,26-06-2013 10:08:00,0.294731736,0,0,777.8,30.2,1.228999972,-0.002,-0.052000001
SFTCW062113_144,SFTCW,1242546.701,2375342.335,26-06-2013 10:17:41,0,0.000950174,0.218302384,777.8,33.1,0,0.004,0.91900003
SFTCW062113_145,SFTCW,1242693.174,2375338.018,26-06-2013 10:22:12,0,0.000947081,0.002367703,777.8,34.1,0,0.004,0.01
SFTCW062113_146,SFTCW,1242694.124,2375502.589,26-06-2013 10:30:18,0,0.002357727,0.237423092,777.8,35.4,0,0.01,1.006999969
SFTCW062113_147,SFTCW,1242528.737,2375548.062,26-06-2013 10:35:27,0,0.002828138,0.28988412,779.0,36.0,0,0.012,1.230000019
SFTCW062113_148,SFTCW,1242554.655,2375770.738,26-06-2013 10:42:29,0,0.000470202,0.065593138,778.6,36.6,0,0.002,0.279000014
SFTCW062113_149,SFTCW,1242545.009,2375953.459,26-06-2013 10:47:23,0,0.002814136,0.135078549,777.4,36.9,0,0.012,0.575999975
SFTCW062113_15,SFTCW,1243270.444,2374025.119,21-06-2013 11:22:59,0,0.00629607,0.219662875,777.5,38.7,0,0.027000001,0.941999972
SFTCW062113_150,SFTCW,1242768.565,2375948.684,26-06-2013 10:55:41,0.841115654,0,0.193959638,776.6,37.3,3.595000029,-0.003,0.828999996
SFTCW062113_151,SFTCW,1242737.851,2375793.522,26-06-2013 11:01:43,0.074631013,0.003041389,0.172423363,777.3,37.6,0.319000006,0.013,0.736999989
SFTCW062113_152,SFTCW,1242982.919,2375738.679,26-06-2013 11:10:15,0,0.002335772,0.49284783,777.3,38.1,0,0.01,2.109999895
SFTCW062113_153,SFTCW,1242950.032,2375986.929,26-06-2013 11:16:37,0,0.001632939,0.076748148,776.8,38.3,0,0.007,0.328999996
SFTCW062113_154,SFTCW,1243143.765,2375929.747,26-06-2013 11:26:00,0.002560109,0.002792846,0.129634604,775.5,38.5,0.011,0.012,0.556999981
SFTCW062113_155,SFTCW,1243338.158,2375975.815,26-06-2013 11:33:25,0,0.001393275,0.093813859,774.0,38.6,0,0.006,0.404000014
SFTCW062113_156,SFTCW,1243552.344,2375999.562,26-06-2013 11:41:14,0,0.000694615,0.01921767,772.0,38.7,-0.012,0.003,0.082999997
SFTCW062113_157,SFTCW,1243554.111,2376172.058,26-06-2013 12:07:50,0,0.000231347,0.076113239,772.6,39.2,0,0.001,0.328999996
SFTCW062113_158,SFTCW,1243331.244,2376182.633,26-06-2013 12:19:16,0,0.000694688,0.163483202,775.3,40.0,-0.064999998,0.003,0.70599997
SFTCW062113_159,SFTCW,1243143.888,2376173.943,26-06-2013 12:25:44,0,0.0011524,0.159492105,773.4,40.7,-0.017000001,0.005,0.691999972
SFTCW062113_16,SFTCW,1243301.189,2373973.64,21-06-2013 11:26:38,0,0.001165118,0.180360258,777.7,39.0,0,0.005,0.773999989
SFTCW062113_160,SFTCW,1242949.286,2376171.446,26-06-2013 12:32:09,0,0.002297589,0.307187647,772.7,41.4,-0.023,0.01,1.337000012
SFTCW062113_161,SFTCW,1242756.861,2376177.682,26-06-2013 12:37:12,0,0.001379475,0.015863966,774.2,41.8,0,0.006,0.068999998
SFTCW062113_162,SFTCW,1242553.22,2376162.901,26-06-2013 12:43:00,0,0.003447873,0.236983791,775.0,42.2,0,0.015,1.031000018
SFTCW062113_163,SFTCW,1242549.553,2376376.972,26-06-2013 12:49:18,0,0.005517043,0.52503854,775.8,42.5,-0.103,0.024,2.28399992
SFTCW062113_164,SFTCW,1242724.346,2376332.314,26-06-2013 12:55:31,0,0.004589294,0.211795926,774.9,42.7,0,0.02,0.922999978
SFTCW062113_165,SFTCW,1242950.141,2376346.388,26-06-2013 13:01:30,0,0.007095143,0.071409188,773.4,42.9,-0.001,0.030999999,0.312000006
SFTCW062113_166,SFTCW,1243130.471,2376339.581,26-06-2013 13:09:44,0,0,0.769713819,774.6,43.2,0,-0.002,3.361000061
SFTCW062113_167,SFTCW,1242944.461,2376568.175,26-06-2013 13:22:20,0,0.006851403,0.248705924,774.9,44.2,0,0.029999999,1.088999987
SFTCW062113_168,SFTCW,1242759.53,2376558.082,26-06-2013 13:31:51,0,0.004580041,0.109462984,777.5,44.4,0,0.02,0.477999985
SFTCW062113_169,SFTCW,1242547.683,2376575.135,26-06-2013 13:45:06,0,0.003655134,0.242152572,776.1,44.6,0,0.016000001,1.059999943
SFTCW062113_17,SFTCW,1243363.234,2373965.323,21-06-2013 11:29:55,0,0.00139644,0.236929297,777.5,39.3,-0.011,0.006,1.018000007
SFTCW062113_170,SFTCW,1242559.596,2376749.445,26-06-2013 13:49:55,0,0.005022285,0.10775084,775.8,44.7,0,0.022,0.472000003
SFTCW062113_171,SFTCW,1242332.579,2376768.052,26-06-2013 13:55:15,0,0.005027825,0.261446863,776.9,44.8,0,0.022,1.144000053
SFTCW062113_172,SFTCW,1242167.18,2376981.474,26-06-2013 14:00:51,0,0.002738567,0.168650061,775.8,44.8,0,0.012,0.739000022
SFTCW062113_173,SFTCW,1242354.237,2376960.513,26-06-2013 14:05:52,0,0.00182524,0.437829554,775.6,44.8,0,0.008,1.91900003
SFTCW062113_174,SFTCW,1242517.915,2376970.312,26-06-2013 14:09:40,0,0.003197236,0.436194241,776.1,44.7,0,0.014,1.909999967
SFTCW062113_175,SFTCW,1242751.919,2376954.44,26-06-2013 14:13:35,0,0.004111261,0.351741225,776.2,44.7,0,0.017999999,1.539999962
SFTCW062113_176,SFTCW,1242804.952,2376900.354,26-06-2013 14:17:25,16.87471008,0.001825946,0.841533005,775.9,44.8,73.93299866,0.008,3.687000036
SFTCW062113_177,SFTCW,1242732.082,2376801.984,26-06-2013 14:21:33,0,0.005704288,0.363705397,775.9,44.9,0,0.025,1.593999982
SFTCW062113_178,SFTCW,1242956.212,2376743.194,26-06-2013 14:26:24,0,0.003425466,0.079014078,776.8,45.0,0,0.015,0.345999986
SFTCW062113_179,SFTCW,1242946.285,2376930.287,26-06-2013 14:31:26,0,0.002511362,0.18218787,776.6,45.0,0,0.011,0.797999978
SFTCW062113_18,SFTCW,1243374.799,2373970.161,21-06-2013 11:32:46,0,0.000465182,0.420059502,777.5,39.5,0,0.002,1.805999994
SFTCW062113_180,SFTCW,1242841.587,2377009.672,26-06-2013 14:38:23,892.4741211,0.000911341,0.63201493,775.0,45.0,3917.190918,0.004,2.773999929
SFTCW062113_181,SFTCW,1242854.219,2377054.238,26-06-2013 14:43:51,73.90953064,0.003416454,0.611773133,775.0,45.1,324.5010071,0.015,2.686000109
SFTCW062113_182,SFTCW,1242899.394,2377148.348,26-06-2013 14:50:20,0,0.000910248,0.889766872,774.8,45.3,-0.254000008,0.004,3.910000086
SFTCW062113_183,SFTCW,1242967.665,2377167.992,26-06-2013 14:56:09,0,0.00272445,0.096263878,773.5,45.5,0,0.012,0.423999995
SFTCW062113_184,SFTCW,1243018.704,2377069.716,26-06-2013 14:59:44,0,0.001814926,0.017468659,773.4,45.7,0,0.008,0.077
SFTCW062113_185,SFTCW,1242996.315,2377224.38,26-06-2013 15:04:34,0,0.002721535,0.161250949,773.4,45.8,0,0.012,0.711000025
SFTCW062113_186,SFTCW,1242918.276,2377221.405,26-06-2013 15:08:44,0,0.002037873,0.127027422,772.4,45.9,0,0.009,0.56099999
SFTCW062113_187,SFTCW,1242820.723,2377204.166,26-06-2013 15:12:07,0,0.001358582,0.48773098,772.4,45.9,0,0.006,2.154000044
SFTCW062113_188,SFTCW,1242751.03,2377168.282,26-06-2013 15:16:06,0,0.001132823,0.481223106,773.1,46.0,0,0.005,2.124000072
SFTCW062113_189,SFTCW,1242542.829,2377178.785,26-06-2013 15:21:09,0.713254035,0.002041758,0.517925858,774.6,46.2,3.144000053,0.009,2.282999992
SFTCW062113_19,SFTCW,1243426.022,2373950.48,21-06-2013 11:35:45,4.378419399,0.00092965,1.568552017,777.4,39.7,18.8390007,0.004,6.749000072
SFTCW062113_190,SFTCW,1242450.412,2377171.843,26-06-2013 15:25:13,16.62014771,0.001814328,1.371404886,774.6,46.3,73.28399658,0.008,6.046999931
SFTCW062113_191,SFTCW,1242347.194,2377162.619,26-06-2013 15:29:01,0,0.0029491,0.188742414,775.3,46.5,0,0.013,0.832000017
SFTCW062113_192,SFTCW,1242152.606,2377164.806,26-06-2013 15:32:48,0,0.007711614,0.228626668,775.4,46.6,0,0.034000002,1.008000016
SFTCW062113_193,SFTCW,1242155.79,2377335.824,26-06-2013 15:37:24,0,0.002266412,0.052127469,775.3,46.8,-0.021,0.01,0.230000004
SFTCW062113_194,SFTCW,1242328.676,2377347.347,26-06-2013 15:40:56,0,0.002263366,0.118600354,774.5,46.9,0,0.01,0.523999989
SFTCW062113_195,SFTCW,1242542.379,2377350.728,26-06-2013 15:45:01,0,0.005657071,0.213158414,774.8,47.1,-0.263999999,0.025,0.941999972
SFTCW062113_196,SFTCW,1243711.056,2374086.571,27-06-2013 10:16:11,0,0.002162419,0.204468772,782.1,31.3,0,0.009,0.851000011
SFTCW062113_197,SFTCW,1243407.818,2373568.972,27-06-2013 10:29:23,0,0.002382148,0.387813687,782.8,34.2,0,0.01,1.628000021
SFTCW062113_198,SFTCW,1243351.471,2373377.521,27-06-2013 10:33:03,0,0.00379691,0.136214137,782.1,35.1,0,0.016000001,0.574000001
SFTCW062113_199,SFTCW,1243157.318,2373366.457,27-06-2013 10:37:31,0,0.000710483,0.118177071,782.8,36.0,0,0.003,0.499000013
SFTCW062113_20,SFTCW,1243421.518,2373989.753,21-06-2013 11:45:39,0,0.001623565,0.876492858,777.3,40.3,0,0.007,3.779000044
SFTCW062113_200,SFTCW,1242993.805,2373347.639,27-06-2013 10:43:17,0,0.006128605,0.895247817,782.4,37.3,0,0.026000001,3.798000097
SFTCW062113_201,SFTCW,1242752.282,2373381.952,27-06-2013 10:48:02,0,0.002583063,0.125161156,781.7,38.2,0,0.011,0.532999992
SFTCW062113_202,SFTCW,1242759.016,2373190.01,27-06-2013 10:52:17,0,0.005846939,0.166754693,780.3,38.9,0,0.025,0.713
SFTCW062113_203,SFTCW,1242755.554,2372994.392,27-06-2013 10:58:04,0,0.002564101,0.103962652,779.7,39.7,0,0.011,0.44600001
SFTCW062113_204,SFTCW,1242743.374,2372767.65,27-06-2013 11:01:57,0,0.000698407,0.068676725,779.7,40.1,0,0.003,0.294999987
SFTCW062113_205,SFTCW,1242734.52,2372553.913,27-06-2013 11:07:05,0,0.003022384,0.085324228,779.9,40.6,0,0.013,0.367000014
SFTCW062113_206,SFTCW,1242744.135,2372373.132,27-06-2013 11:11:09,0,0.005575171,0.087576643,780.0,40.9,0,0.024,0.377000004
SFTCW062113_207,SFTCW,1242740.031,2372175.849,27-06-2013 11:15:36,0,0.003945048,0.105355985,779.7,41.1,0,0.017000001,0.453999996
SFTCW062113_208,SFTCW,1242829.58,2371974.11,27-06-2013 11:21:59,0,0.002553999,0.122591957,780.6,41.3,0,0.011,0.527999997
SFTCW062113_209,SFTCW,1242937.555,2371964.741,27-06-2013 11:25:19,0,0.013939884,0.773198962,781.6,41.5,0,0.059999999,3.328000069
SFTCW062113_21,SFTCW,1243475.669,2373938.82,21-06-2013 11:49:33,1.62809217,0.001158949,1.019180059,777.3,40.5,7.024000168,0.005,4.396999836
SFTCW062113_210,SFTCW,1242929.27,2371762.362,27-06-2013 11:28:59,0,0.009285592,0.207068697,781.7,41.8,0,0.039999999,0.89200002
SFTCW062113_211,SFTCW,1243126.319,2371757.321,27-06-2013 11:32:21,0,0.006494958,0.276963592,781.6,42.0,0,0.028000001,1.194000006
SFTCW062113_212,SFTCW,1243259.219,2371775.431,27-06-2013 11:35:27,0,0.002549973,0.105244324,781.6,42.2,0,0.011,0.453999996
SFTCW062113_213,SFTCW,1243181.161,2371984.401,27-06-2013 11:39:33,0,0.021304049,0.448542863,781.5,42.5,0,0.092,1.937000036
SFTCW062113_214,SFTCW,1242945.801,2372153.768,27-06-2013 11:46:32,0,0.003700139,0.091115914,781.7,43.0,0,0.016000001,0.393999994
SFTCW062113_215,SFTCW,1243365.517,2371984.21,27-06-2013 12:02:05,0,0.002075154,0.219966367,781.6,43.9,-0.012,0.009,0.953999996
SFTCW062113_218,SFTCW,1243541.365,2371558.881,27-06-2013 12:19:34,0,0.004363755,0.543861687,781.0,44.9,0,0.018999999,2.368000031
SFTCW062113_219,SFTCW,1243550.884,2371356.113,27-06-2013 12:24:23,0,0.001835511,0.015142961,780.7,45.1,0,0.008,0.066
SFTCW062113_22,SFTCW,1243428.129,2373909.026,21-06-2013 11:53:07,0,0,0.02917565,777.0,40.7,0,-0.006,0.126000002
SFTCW062113_220,SFTCW,1243372.842,2370570.374,27-06-2013 12:32:56,0,0.011909736,0.071916483,780.3,45.5,0,0.052000001,0.31400001
SFTCW062113_221,SFTCW,1243091.531,2370558.145,27-06-2013 12:37:16,0,0.002060535,0.024726426,780.5,45.7,0,0.009,0.108000003
SFTCW062113_222,SFTCW,1243152.503,2370734.267,27-06-2013 12:41:16,0,0.007324052,0.137783721,780.5,45.8,0,0.032000002,0.601999998
SFTCW062113_223,SFTCW,1243393.407,2370791.504,27-06-2013 12:45:22,0,0.002287462,0.19695051,780.3,45.9,0,0.01,0.861000001
SFTCW062113_224,SFTCW,1243346.13,2370912.315,27-06-2013 12:49:59,0,0.016026601,0.309542358,781.0,45.9,0,0.07,1.351999998
SFTCW062113_225,SFTCW,1243149.059,2370969.072,27-06-2013 12:54:52,0,0.002517821,0,780.8,45.9,0,0.011,-0.007
SFTCW062113_226,SFTCW,1242965.206,2370991.936,27-06-2013 13:00:54,0,0.002288049,0.10730949,780.5,45.9,0,0.01,0.469000012
SFTCW062113_227,SFTCW,1242923.45,2371162.314,27-06-2013 13:05:19,0,0.00182679,0.143631384,778.7,45.8,0,0.008,0.629000008
SFTCW062113_228,SFTCW,1242931.879,2371390.031,27-06-2013 13:10:14,0,0.003198525,0.198080078,779.1,45.8,0,0.014,0.866999984
SFTCW062113_229,SFTCW,1242920.935,2371567.821,27-06-2013 13:13:57,0,0.006178085,0.127222776,780.3,45.8,-0.061999999,0.027000001,0.555999994
SFTCW062113_23,SFTCW,1243478.379,2373879.286,21-06-2013 11:56:15,0,0,0.078713,777.1,40.8,0,0,0.340000004
SFTCW062113_230,SFTCW,1243110.356,2371549.557,27-06-2013 13:18:47,0,0.007555831,0.26330927,780.8,45.8,0,0.033,1.149999976
SFTCW062113_231,SFTCW,1243150.146,2371363.95,27-06-2013 13:22:32,0.815885246,0.002748631,1.279716611,781.1,45.8,3.562000036,0.012,5.586999893
SFTCW062113_232,SFTCW,1243147.57,2371207.577,27-06-2013 13:26:33,0,0.007332497,0.093718484,781.4,45.8,0,0.032000002,0.409000009
SFTCW062113_233,SFTCW,1243352.86,2371183.49,27-06-2013 13:32:05,0.282542288,0.000228965,0.69559443,780.8,45.8,1.233999968,0.001,3.038000107
SFTCW062113_234,SFTCW,1243500.985,2371163.306,27-06-2013 13:35:08,0,0.004120835,0.094550259,780.7,45.8,0,0.017999999,0.412999988
SFTCW062113_235,SFTCW,1243502.964,2370957.641,27-06-2013 13:38:30,0,0.003432953,0.021970896,780.7,45.9,0,0.015,0.096000001
SFTCW062113_236,SFTCW,1243342.627,2371395.5,27-06-2013 13:42:58,0,0.004575836,0.099524431,780.7,46.0,0,0.02,0.435000002
SFTCW062113_237,SFTCW,1243358.143,2371588.661,27-06-2013 13:46:34,0,0.006401703,0.176961347,780.4,46.1,0,0.028000001,0.773999989
SFTCW062113_238,SFTCW,1243446.615,2371600.598,27-06-2013 13:50:52,0.965490162,0.002056665,1.414071798,780.5,46.3,4.224999905,0.009,6.188000202
SFTCW062113_239,SFTCW,1243538.934,2372159.136,27-06-2013 14:01:45,0,0.002510057,0.078496322,780.1,46.6,0,0.011,0.344000012
SFTCW062113_24,SFTCW,1243532.17,2373931.033,21-06-2013 11:59:05,0,0.000231376,0.007172641,776.9,40.9,0,0.001,0.030999999
SFTCW062113_240,SFTCW,1243395.448,2372237.067,27-06-2013 14:08:46,0,0.003422611,0.941902637,780.3,46.7,0,0.015,4.127999783
SFTCW062113_241,SFTCW,1243353.785,2372177.517,27-06-2013 14:11:24,0,0.000912879,0.489303082,780.7,46.8,0,0.004,2.144000053
SFTCW062113_242,SFTCW,1243345.633,2372211.684,27-06-2013 14:13:45,0,0.000912594,0.259176612,780.7,46.9,0,0.004,1.136000037
SFTCW062113_243,SFTCW,1243370.259,2372281.601,27-06-2013 14:16:11,0,0.000456297,0.447855353,780.7,46.9,0,0.002,1.963000059
SFTCW062113_244,SFTCW,1243422.054,2372313.575,27-06-2013 14:18:57,0,0.001140386,0.968871772,780.7,47.0,0,0.005,4.248000145
SFTCW062113_245,SFTCW,1243344.748,2372396.122,27-06-2013 14:22:02,0,0.005014203,0.246607617,780.4,47.1,0,0.022,1.082000017
SFTCW062113_246,SFTCW,1243226.536,2372191.606,27-06-2013 14:25:37,0,0.02665812,1.167716742,780.4,47.2,0,0.116999999,5.125
SFTCW062113_247,SFTCW,1243145.106,2372386.504,27-06-2013 14:29:36,0,0.010481726,0.265233278,780.7,47.3,0,0.046,1.164000034
SFTCW062113_248,SFTCW,1242952.935,2372351.45,27-06-2013 14:35:45,0,0.008656116,0.095445074,780.7,47.4,0,0.037999999,0.419
SFTCW062113_249,SFTCW,1242938.092,2372537.152,27-06-2013 14:41:17,0.904336393,0.001366755,1.522793174,780.7,47.4,3.970000029,0.006,6.684999943
SFTCW062113_25,SFTCW,1243529.527,2373991.252,21-06-2013 12:01:56,21.90317535,0.000925327,1.170306921,777.0,41.0,94.68299866,0.004,5.059000015
SFTCW062113_250,SFTCW,1242959.78,2372565.201,27-06-2013 14:45:04,25.93299484,0.004559607,3.298420191,781.1,47.3,113.7509995,0.02,14.46800041
SFTCW062113_251,SFTCW,1242927.883,2372751.011,27-06-2013 14:49:21,0,0.002734364,1.204942822,780.7,47.3,0,0.012,5.288000107
SFTCW062113_252,SFTCW,1242942.415,2372963.876,27-06-2013 14:53:39,0,0.003191317,0.177118078,781.0,47.3,0,0.014,0.77700001
SFTCW062113_253,SFTCW,1242943.102,2373170.839,27-06-2013 14:58:23,0,0.009329924,0.118330739,779.9,47.4,0,0.041000001,0.519999981
SFTCW062113_254,SFTCW,1243125.065,2373155.378,27-06-2013 15:02:12,0,0.022078896,0.355538487,780.1,47.4,-0.012,0.097000003,1.562000036
SFTCW062113_255,SFTCW,1243151.047,2372966.822,27-06-2013 15:06:04,0,0.018454893,0.218952492,781.1,47.5,-0.018999999,0.081,0.961000025
SFTCW062113_256,SFTCW,1243132.202,2372735.068,27-06-2013 15:10:25,0,0.00455301,0.112459347,780.7,47.6,-0.138999999,0.02,0.493999988
SFTCW062113_257,SFTCW,1243138.118,2372534.857,27-06-2013 15:14:41,0,0.009557647,0.240761667,780.4,47.6,-0.159999996,0.041999999,1.057999969
SFTCW062113_258,SFTCW,1243359.554,2372565.686,27-06-2013 15:18:26,0,0.012965388,0.358026683,780.3,47.7,0,0.057,1.574000001
SFTCW062113_259,SFTCW,1243364.977,2372764.493,27-06-2013 15:21:16,0,0.016132424,0.207676545,779.7,47.8,0,0.071000002,0.913999975
SFTCW062113_26,SFTCW,1243570.02,2373952.54,21-06-2013 12:04:50,0,0.000693863,0.102460496,777.1,41.1,0,0.003,0.442999989
SFTCW062113_260,SFTCW,1243347.785,2372955.218,27-06-2013 15:25:33,0,0.005451515,0.13742362,779.7,47.9,-0.018999999,0.024,0.605000019
SFTCW062113_261,SFTCW,1243396.723,2373143.419,27-06-2013 15:28:58,0,0.003180924,0.052258037,780.4,48.1,0,0.014,0.230000004
SFTCW062113_262,SFTCW,1243512.208,2373001.986,27-06-2013 15:35:23,2179.02417,0.149637476,0.768169284,780.4,48.3,9596.37207,0.658999979,3.382999897
SFTCW062113_263,SFTCW,1243515.067,2373050.282,27-06-2013 15:39:11,0,0,0.110193253,779.5,48.4,-0.059,-0.004,0.486000001
SFTCW062113_264,SFTCW,1243563.539,2373014.487,27-06-2013 15:42:08,0,0.003852101,0.308168024,779.5,48.6,-0.214000002,0.017000001,1.360000014
SFTCW062113_265,SFTCW,1243571.81,2372962.941,27-06-2013 15:45:26,0,0.002490617,0.089435793,778.9,48.6,0,0.011,0.395000011
SFTCW062113_266,SFTCW,1243517.352,2372950.371,27-06-2013 15:48:33,0,0.002943079,0.200129345,778.8,48.6,0,0.013,0.884000003
SFTCW062113_267,SFTCW,1243464.44,2372975.837,27-06-2013 15:51:37,0,0.004756646,0.135677651,779.2,48.6,0,0.021,0.598999977
SFTCW062113_268,SFTCW,1243467.83,2373044.116,27-06-2013 15:54:36,0,0.002720874,0.074370548,780.0,48.6,0,0.012,0.328000009
SFTCW062113_27,SFTCW,1243607.736,2373986.337,21-06-2013 12:07:10,0,0,0,777.1,41.1,0,-0.001,-0.017999999
SFTCW062113_28,SFTCW,1243639.961,2374010.8,21-06-2013 12:09:37,0,0,0,777.3,41.2,0,0,-0.014
SFTCW062113_29,SFTCW,1243586.265,2374035.131,21-06-2013 12:12:45,0,0.002543529,0.257590145,777.4,41.3,0,0.011,1.113999963
SFTCW062113_30,SFTCW,1243531.364,2374059.021,21-06-2013 12:15:57,0.814490378,0.001155633,1.669427991,777.3,41.4,3.523999929,0.005,7.22300005
